player_id,total_sessions,total_events,total_revenue,purchase_events,first_country,days_since_first_session,ltv_target,will_pay_in_future,historical_payer,sessions_per_day,session_frequency_score,is_daily_player,is_casual_player,is_hardcore_player,events_per_session,engagement_intensity,is_high_engagement,is_low_engagement,session_efficiency,efficiency_score,engagement_depth,activity_score,first_session_quality,is_high_first_engagement,has_purchase_intent,purchase_conversion_rate,is_high_purchase_intent,is_historical_payer,is_whale_historical,is_high_value_historical_payer,is_medium_value_historical_payer,is_low_value_historical_payer,revenue_per_session,revenue_session_score,revenue_per_event,monetization_efficiency,revenue_log,revenue_sqrt,revenue_concentration,early_monetizer,purchase_frequency,purchase_propensity,is_frequent_purchaser,avg_purchase_value,purchase_value_score,has_country_info,has_install_source,has_campaign_info,player_segment,is_segment_0,is_segment_1,is_segment_2,is_segment_3,is_segment_4,first_country_encoded,revenue_engagement_score,future_user_category,will_be_whale,will_be_medium_spender,will_be_low_spender,will_be_non_payer
A127C447BFF6EF64,2,13,0.3599,1,US,65,8.191600000000001,1,1,0,0,0,1,0,6.5,2.0149030205422647,0,0,0.65,0.5007752879124893,14.281959752685427,5.0990195135927845,6.5,0,1,0.07692307692307693,1,1,0,1,1,0,0.17995,0.16547206469846157,0.027684615384615384,0.027308325589009835,0.3074111676327762,0.5999166608788258,0.005536923076923077,0,0.5,0.4054651081081644,1,0.3599,0.3074111676327762,1,0,0,0,1,0,0,0,0,8,2.33935,Whale,1,0,0,0
FA3EBBB58737A0C9,4,22,0.0663,4,US,65,6.093500000000001,1,1,0,0,0,1,0,5.5,1.8718021769015913,0,0,0.55,0.4382549309311553,35.407634073550206,9.38083151964686,5.5,0,1,0.18181818181818182,1,1,0,0,1,0,0.016575,0.01643913395177245,0.0030136363636363637,0.0030091044642851076,0.0641947120419968,0.25748786379167465,0.00102,0,1.0,0.6931471805599453,1,0.016575,0.01643913395177245,1,0,0,3,0,0,0,1,0,8,0.36465,Medium_Spender,0,1,0,0
9D3F9930C1D43DCA,3,41,0.8725,8,US,65,5.98,1,1,0,0,0,1,0,13.666666666666666,2.6855773452501515,1,0,1.3666666666666667,0.8614824953791601,56.83806880591551,11.090536506409418,13.666666666666666,1,1,0.1951219512195122,1,1,1,1,1,0,0.29083333333333333,0.25528800464077694,0.02128048780487805,0.021057220166180352,0.6272744364092375,0.9340770846134703,0.013423076923076925,0,2.6666666666666665,1.2992829841302609,1,0.1090625,0.10351506385867856,1,0,0,3,0,0,0,1,0,8,11.924166666666666,Medium_Spender,0,1,0,0
5BFF71E50FD75C8,2,29,9.5576,4,US,63,4.5641,1,1,0,0,0,1,0,14.5,2.740840023925201,1,0,1.45,0.8960880245566356,31.859756371375184,7.615773105863909,14.5,1,1,0.13793103448275862,1,1,1,1,1,0,4.7788,1.7541960486730892,0.3295724137931035,0.28485739715493996,2.356845979720483,3.0915368346503653,0.1517079365079365,0,2.0,1.0986122886681098,1,2.3894,1.2206529145771343,1,0,0,3,0,0,0,1,0,8,138.58520000000001,Medium_Spender,0,1,0,0
35A610D11095F0B4,6,58,1.3595000000000002,6,US,65,3.7551,1,1,0,0,0,1,0,9.666666666666666,2.367123614131617,1,0,0.9666666666666667,0.6763400622435641,112.86278864520817,18.65475810617763,9.666666666666666,1,1,0.10344827586206896,1,1,1,1,1,0,0.22658333333333336,0.20423252642244932,0.023439655172413795,0.0231691650966375,0.8584497321843052,1.1659759860305872,0.020915384615384617,0,1.0,0.6931471805599453,1,0.22658333333333336,0.20423252642244932,1,0,0,1,0,1,0,0,0,8,13.141833333333334,Medium_Spender,0,1,0,0
1B3108CF224505EA,2,11,0.0,0,CA,65,3.5428,1,0,0,0,0,1,0,5.5,1.8718021769015913,0,0,0.55,0.4382549309311553,12.084735175349207,4.69041575982343,5.5,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,1,0.0,Medium_Spender,0,1,0,0
3406944CD34D9A8F,2,16,0.0644,2,other,64,3.3692,1,1,0,0,0,1,0,8.0,2.1972245773362196,1,0,0.8,0.5877866649021191,17.577796618689757,5.656854249492381,8.0,0,1,0.125,1,1,0,0,1,0,0.0322,0.03169244673248972,0.004025,0.004016921357934054,0.06241126012139706,0.2537715508089904,0.00100625,0,1.0,0.6931471805599453,1,0.0322,0.03169244673248972,1,0,0,3,0,0,0,1,0,10,0.5152,Medium_Spender,0,1,0,0
D703C08B31DDE9BF,1,14,0.0267,2,US,63,3.1256000000000004,1,1,0,0,0,1,0,14.0,2.70805020110221,1,0,1.4,0.8754687373538999,9.704060527839234,3.7416573867739413,14.0,1,1,0.14285714285714285,1,1,0,0,1,0,0.0267,0.02634977532278202,0.0019071428571428573,0.0019053265691179328,0.02634977532278202,0.16340134638368192,0.00042380952380952384,0,2.0,1.0986122886681098,1,0.01335,0.01326167398318521,1,0,0,3,0,0,0,1,0,8,0.3738,Medium_Spender,0,1,0,0
2ED1492A5A225481,1,3,0.0,0,US,65,2.99,1,0,0,0,0,1,0,3.0,1.3862943611198906,0,0,0.3,0.26236426446749106,2.0794415416798357,1.7320508075688772,3.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,8,0.0,Medium_Spender,0,1,0,0
FD79CCEA6A6268F3,1,15,0.1477,2,US,65,2.99,1,1,0,0,0,1,0,15.0,2.772588722239781,1,0,1.5,0.9162907318741551,10.39720770839918,3.872983346207417,15.0,1,1,0.13333333333333333,1,1,0,1,1,0,0.1477,0.1377599397044856,0.009846666666666667,0.00979850414655879,0.1377599397044856,0.3843175770115127,0.0022723076923076924,0,2.0,1.0986122886681098,1,0.07385,0.07125032152816665,1,0,0,3,0,0,0,1,0,8,2.2155,Medium_Spender,0,1,0,0
9DF37CB575899B3A,5,15,0.23250000000000004,3,US,65,2.5197999999999996,1,1,0,0,0,1,0,3.0,1.3862943611198906,0,0,0.3,0.26236426446749106,26.876392038420825,8.660254037844387,3.0,0,1,0.2,1,1,0,1,1,0,0.04650000000000001,0.04545126290391738,0.015500000000000003,0.015381102038302327,0.20904462693470816,0.4821825380496478,0.0035769230769230774,0,0.6,0.4700036292457355,1,0.07750000000000001,0.07464354299576581,1,0,0,0,1,0,0,0,0,8,0.6975000000000001,Medium_Spender,0,1,0,0
6BB062A8CD63619C,2,4,0.0086,1,US,63,1.8507,1,1,0,0,0,1,0,2.0,1.0986122886681098,0,0,0.2,0.18232155679395465,4.394449154672439,2.8284271247461903,2.0,0,1,0.25,1,1,0,0,0,1,0.0043,0.004290781417156275,0.00215,0.0021476920574589617,0.008563230660487873,0.09273618495495704,0.0001365079365079365,0,0.5,0.4054651081081644,1,0.0086,0.008563230660487873,1,0,0,0,1,0,0,0,0,8,0.0172,Medium_Spender,0,1,0,0
D0FCD53171DE1191,3,14,0.0,0,US,65,1.5428000000000002,1,0,0,0,0,1,0,4.666666666666667,1.7346010553881064,0,0,0.4666666666666667,0.3829922522561058,19.408121055678468,6.48074069840786,4.666666666666667,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,8,0.0,Medium_Spender,0,1,0,0
59B1051D2560705,2,4,0.0,0,US,64,1.4818,1,0,0,0,0,1,0,2.0,1.0986122886681098,0,0,0.2,0.18232155679395465,4.394449154672439,2.8284271247461903,2.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,8,0.0,Medium_Spender,0,1,0,0
90CF8B79A3D26CB7,4,13,0.0036,2,other,64,1.2568000000000001,1,1,0,0,0,1,0,3.25,1.4469189829363254,0,0,0.325,0.28141245943818555,20.922692861643302,7.211102550927978,3.25,0,1,0.15384615384615385,1,1,0,0,0,1,0.0009,0.000899595242836093,0.0002769230769230769,0.0002768847408050845,0.0035935355101301704,0.06,5.625e-05,0,0.5,0.4054651081081644,1,0.0018,0.0017983819413793735,1,0,0,0,1,0,0,0,0,10,0.0117,Medium_Spender,0,1,0,0
6AD75391E7F5590B,2,31,1.4544,6,US,63,1.2289,1,1,0,0,0,1,0,15.5,2.803360380906535,1,0,1.55,0.9360933591703348,34.056980948711406,7.874007874011811,15.5,1,1,0.1935483870967742,1,1,1,1,1,0,0.7272,0.5465016002184605,0.046916129032258065,0.045848822693361935,0.8978823321907999,1.2059850745345069,0.023085714285714286,0,3.0,1.3862943611198906,1,0.24239999999999998,0.21704499285234025,1,0,0,3,0,0,0,1,0,8,22.5432,Medium_Spender,0,1,0,0
69D1F67C846B98E6,1,16,0.31770000000000004,4,CA,65,1.0993,1,1,0,0,0,1,0,16.0,2.833213344056216,1,0,1.6,0.9555114450274363,11.090354888959125,4.0,16.0,1,1,0.25,1,1,0,1,1,0,0.31770000000000004,0.27588779256906953,0.019856250000000002,0.01966168599187167,0.27588779256906953,0.5636488268416782,0.004887692307692308,0,4.0,1.6094379124341003,1,0.07942500000000001,0.07642849194957212,1,0,0,3,0,0,0,1,0,1,5.083200000000001,Medium_Spender,0,1,0,0
5183FF320AE46C6C,1,12,0.0207,3,US,63,1.0252000000000001,1,1,0,0,0,1,0,12.0,2.5649493574615367,1,0,1.2,0.7884573603642702,8.317766166719343,3.4641016151377544,12.0,1,1,0.25,1,1,0,0,1,0,0.0207,0.02048866642731566,0.001725,0.0017235138962738393,0.02048866642731566,0.14387494569938158,0.00032857142857142856,0,3.0,1.3862943611198906,1,0.0069,0.006876303939432157,1,0,0,3,0,0,0,1,0,8,0.2484,Medium_Spender,0,1,0,0
D9C2FE1E97B21BD4,1,2,0.0,0,US,65,1.023,1,0,0,0,0,1,0,2.0,1.0986122886681098,0,0,0.2,0.18232155679395465,1.3862943611198906,1.4142135623730951,2.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,8,0.0,Medium_Spender,0,1,0,0
DA58A358E36BA6C,3,10,0.0255,1,US,65,0.9435000000000002,1,1,0,0,0,1,0,3.3333333333333335,1.4663370687934272,0,0,0.3333333333333333,0.2876820724517809,13.862943611198906,5.477225575051661,3.3333333333333335,0,1,0.1,1,1,0,0,1,0,0.008499999999999999,0.00846407841212941,0.0025499999999999997,0.0025467542665758916,0.025180298530298247,0.15968719422671313,0.0003923076923076923,0,0.3333333333333333,0.2876820724517809,1,0.0255,0.025180298530298247,1,0,0,0,1,0,0,0,0,8,0.08499999999999999,Medium_Spender,0,1,0,0
8AD8B11F509FF53D,2,10,1.2438,2,US,63,0.7705,1,1,0,0,0,1,0,5.0,1.791759469228055,0,0,0.5,0.4054651081081644,10.986122886681098,4.47213595499958,5.0,0,1,0.2,1,1,1,1,1,0,0.6219,0.4835983015115068,0.12438,0.11723177262772576,0.8081708571287273,1.1152578177264663,0.019742857142857142,0,1.0,0.6931471805599453,1,0.6219,0.4835983015115068,1,0,0,0,1,0,0,0,0,8,6.219,Medium_Spender,0,1,0,0
9BCC9672B66D4C67,2,23,0.532,8,US,65,0.7419000000000001,1,1,0,0,0,1,0,11.5,2.5257286443082556,1,0,1.15,0.7654678421395714,25.268082639366526,6.782329983125268,11.5,1,1,0.34782608695652173,1,1,0,1,1,0,0.266,0.23586232372198446,0.0231304347826087,0.022866981073059848,0.4265740713183996,0.7293833011524188,0.008184615384615386,0,4.0,1.6094379124341003,1,0.0665,0.06438225892926822,1,0,0,3,0,0,0,1,0,8,6.118,Medium_Spender,0,1,0,0
4302B67678A365C7,7,36,0.0,0,US,65,0.6414,1,0,0,0,0,1,0,5.142857142857143,1.8152899666382492,0,0,0.5142857142857142,0.4149438520627081,74.85989550047408,15.874507866387544,5.142857142857143,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,3,0,0,0,1,0,8,0.0,Medium_Spender,0,1,0,0
1717C1C08947C6FD,4,7,0.2713,2,US,65,0.5166,1,1,0,0,0,1,0,1.75,1.0116009116784799,0,1,0.175,0.16126814759612226,11.266065387038703,5.291502622129181,1.75,0,1,0.2857142857142857,1,1,0,1,1,0,0.067825,0.06562386943396449,0.03875714285714286,0.03802494356064668,0.2400399989739397,0.5208646657242166,0.004173846153846154,0,0.5,0.4054651081081644,1,0.13565,0.12720517423528827,1,0,0,0,1,0,0,0,0,8,0.47477499999999995,Medium_Spender,0,1,0,0
D0A646ED6D45374C,2,34,0.573,5,US,63,0.5122,1,1,0,0,0,1,0,17.0,2.8903717578961645,1,0,1.7,0.9932517730102833,37.352817814715735,8.246211251235321,17.0,1,1,0.14705882352941177,1,1,0,1,1,0,0.2865,0.25192535273966177,0.016852941176470588,0.0167125059976397,0.45298462407614076,0.7569676347110225,0.009095238095238094,0,2.5,1.252762968495368,1,0.1146,0.10849559615329893,1,0,0,3,0,0,0,1,0,8,9.741,Medium_Spender,0,1,0,0
B05F7714F87BD5CB,3,11,0.0646,2,US,65,0.5072,1,1,0,0,0,1,0,3.6666666666666665,1.5404450409471488,0,0,0.36666666666666664,0.31237468504215243,15.249237972318797,5.744562646538029,3.6666666666666665,0,1,0.18181818181818182,1,1,0,0,1,0,0.021533333333333335,0.02130476649382913,0.005872727272727273,0.005855550028620859,0.06259914175651997,0.2541653005427767,0.000993846153846154,0,0.6666666666666666,0.5108256237659906,1,0.0323,0.031789322489407336,1,0,0,0,1,0,0,0,0,8,0.23686666666666667,Medium_Spender,0,1,0,0
FCB5339E6A342D3E,2,27,0.2566,2,US,64,0.5035,1,1,0,0,0,1,0,13.5,2.6741486494265287,1,0,1.35,0.8544153281560676,29.662531794038966,7.3484692283495345,13.5,1,1,0.07407407407407407,1,1,0,1,1,0,0.1283,0.12071207516226334,0.009503703703703703,0.00945882761365712,0.2284096609867096,0.5065570056765576,0.004009375,0,1.0,0.6931471805599453,1,0.1283,0.12071207516226334,1,0,0,3,0,0,0,1,0,8,3.4640999999999997,Medium_Spender,0,1,0,0
8A0D42ADE990DADF,9,28,0.19,7,US,65,0.48669999999999997,1,1,0,0,0,1,0,3.111111111111111,1.413693335308005,0,0,0.3111111111111111,0.2708749541353997,64.47238260383328,15.874507866387544,3.111111111111111,0,1,0.25,1,1,0,1,1,0,0.021111111111111112,0.0208913590313763,0.0067857142857142855,0.006762794950817257,0.173953307123438,0.43588989435406733,0.002923076923076923,0,0.7777777777777778,0.5753641449035619,1,0.027142857142857142,0.026781022677642013,1,0,0,3,0,0,0,1,0,8,0.5911111111111111,Medium_Spender,0,1,0,0
CA82B6B66DCBD9C9,1,18,0.5777,1,US,63,0.4264,1,1,0,0,0,1,0,18.0,2.9444389791664403,1,0,1.8,1.0296194171811583,12.476649250079015,4.242640687119285,18.0,1,1,0.05555555555555555,1,1,1,1,1,0,0.5777,0.45596809028127117,0.032094444444444446,0.03159017880658251,0.45596809028127117,0.7600657866263946,0.009169841269841269,0,1.0,0.6931471805599453,1,0.5777,0.45596809028127117,1,0,0,3,0,0,0,1,0,8,10.3986,Low_Spender,0,0,1,0
3C9A6C72969C0FB7,5,27,0.5856,8,other,65,0.40479999999999994,1,1,0,0,0,1,0,5.4,1.8562979903656263,0,0,0.54,0.43178241642553783,48.377505669157486,11.61895003862225,5.4,0,1,0.2962962962962963,1,1,1,1,1,0,0.11712,0.11075394493453417,0.02168888888888889,0.021457031435120646,0.4609628845935865,0.7652450587883597,0.00900923076923077,0,1.6,0.9555114450274363,1,0.0732,0.07064483956933203,1,0,0,3,0,0,0,1,0,10,3.16224,Low_Spender,0,0,1,0
D52F655DA1B6CE1C,1,3,0.0,0,US,64,0.3983,1,0,0,0,0,1,0,3.0,1.3862943611198906,0,0,0.3,0.26236426446749106,2.0794415416798357,1.7320508075688772,3.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,8,0.0,Low_Spender,0,0,1,0
71993F44A428FDDD,2,33,0.1742,12,US,65,0.36029999999999995,1,1,0,0,0,1,0,16.5,2.8622008809294686,1,0,1.65,0.9745596399981308,36.25420552604762,8.12403840463596,16.5,1,1,0.36363636363636365,1,1,0,1,1,0,0.0871,0.08351360022781763,0.0052787878787878785,0.005264903916946277,0.1605870646479485,0.4173727350941841,0.00268,0,6.0,1.9459101490553132,1,0.014516666666666666,0.014412308602869277,1,0,0,3,0,0,0,1,0,8,2.8743,Low_Spender,0,0,1,0
BE2F26E774E28364,1,16,0.09009999999999999,5,other,63,0.31159999999999993,1,1,0,0,0,1,0,16.0,2.833213344056216,1,0,1.6,0.9555114450274363,11.090354888959125,4.0,16.0,1,1,0.3125,1,1,0,1,1,0,0.09009999999999999,0.08626943515217579,0.005631249999999999,0.0056154537855950815,0.08626943515217579,0.30016662039607267,0.0014301587301587299,0,5.0,1.791759469228055,1,0.018019999999999998,0.017859564300766087,1,0,0,3,0,0,0,1,0,10,1.4415999999999998,Low_Spender,0,0,1,0
EDA6CF90CA9C69D,1,7,0.0,0,US,63,0.3069,1,0,0,0,0,1,0,7.0,2.0794415416798357,0,0,0.7,0.5306282510621704,4.852030263919617,2.6457513110645907,7.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,8,0.0,Low_Spender,0,0,1,0
45019058902675C6,3,13,0.021900000000000003,3,CA,65,0.30560000000000004,1,1,0,0,0,1,0,4.333333333333333,1.6739764335716716,0,0,0.43333333333333335,0.36000273403140703,18.021826694558577,6.244997998398398,4.333333333333333,0,1,0.23076923076923078,1,1,0,0,1,0,0.007300000000000001,0.007273483966498387,0.0016846153846153849,0.0016831980117138741,0.021663639636026327,0.14798648586948743,0.00033692307692307694,0,1.0,0.6931471805599453,1,0.007300000000000001,0.007273483966498387,1,0,0,0,1,0,0,0,0,1,0.09490000000000001,Low_Spender,0,0,1,0
71EF3EF3AB6E77AD,3,57,0.15150000000000002,20,US,64,0.30329999999999996,1,1,0,0,0,1,0,19.0,2.995732273553991,1,0,1.9,1.0647107369924282,79.01877858383376,13.076696830622021,19.0,1,1,0.3508771929824561,1,1,0,1,1,0,0.05050000000000001,0.04926624130291807,0.0026578947368421056,0.00265436878099051,0.14106544027860285,0.3892300091205713,0.0023671875000000004,0,6.666666666666667,2.03688192726104,1,0.007575000000000001,0.007546453755401002,1,0,0,4,0,0,0,0,1,8,2.8785000000000003,Low_Spender,0,0,1,0
A7365B4ADA7B6EC3,10,41,0.3087,12,US,65,0.2783,1,1,0,0,0,1,0,4.1,1.62924053973028,0,0,0.41,0.3435897043900769,98.31370618473319,20.248456731316587,4.1,0,1,0.2926829268292683,1,1,0,1,1,0,0.030869999999999998,0.030403105911044687,0.007529268292682926,0.007501064831319498,0.26903427807929786,0.555607775323564,0.004749230769230769,0,1.2,0.7884573603642702,1,0.025724999999999998,0.025399679632715,1,0,0,3,0,0,0,1,0,8,1.2656699999999999,Low_Spender,0,0,1,0
C7F0393082538EFE,1,4,0.0299,1,US,65,0.27180000000000004,1,1,0,0,0,1,0,4.0,1.6094379124341003,0,0,0.4,0.33647223662121295,2.772588722239781,2.0,4.0,0,1,0.25,1,1,0,0,1,0,0.0299,0.02946171014961901,0.007475,0.007447200635049552,0.02946171014961901,0.17291616465790582,0.00046,0,1.0,0.6931471805599453,1,0.0299,0.02946171014961901,1,0,0,0,1,0,0,0,0,8,0.1196,Low_Spender,0,0,1,0
577996FCCB03B9E8,7,22,0.15209999999999999,6,US,65,0.2672,1,1,0,0,0,1,0,3.142857142857143,1.4213856809311607,0,0,0.3142857142857143,0.27329333499968134,45.747713916956386,12.409673645990857,3.142857142857143,0,1,0.2727272727272727,1,1,0,1,1,0,0.021728571428571427,0.0214958708210593,0.006913636363636363,0.0068898467652332524,0.1415863640618708,0.38999999999999996,0.0023399999999999996,0,0.8571428571428571,0.6190392084062234,1,0.025349999999999998,0.025034017719641713,1,0,0,3,0,0,0,1,0,8,0.47802857142857136,Low_Spender,0,0,1,0
C760A35D632172E0,2,11,0.025,3,CA,64,0.2665,1,1,0,0,0,1,0,5.5,1.8718021769015913,0,0,0.55,0.4382549309311553,12.084735175349207,4.69041575982343,5.5,0,1,0.2727272727272727,1,1,0,0,1,0,0.0125,0.012422519998557154,0.002272727272727273,0.0022701485345391465,0.0246926125903715,0.15811388300841897,0.000390625,0,1.5,0.9162907318741551,1,0.008333333333333333,0.008298802814695094,1,0,0,0,1,0,0,0,0,1,0.1375,Low_Spender,0,0,1,0
CCB8C022905943E4,1,2,0.0,0,US,65,0.2615,1,0,0,0,0,1,0,2.0,1.0986122886681098,0,0,0.2,0.18232155679395465,1.3862943611198906,1.4142135623730951,2.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,1,0,0,0,0,8,0.0,Low_Spender,0,0,1,0
4A6F2462724AECE9,3,21,0.0415,7,US,63,0.2599,1,1,0,0,0,1,0,7.0,2.0794415416798357,0,0,0.7,0.5306282510621704,29.112181583517703,7.937253933193772,7.0,0,1,0.3333333333333333,1,1,0,0,1,0,0.013833333333333335,0.013738526110513292,0.0019761904761904764,0.0019742403805423623,0.040661981718889635,0.20371548787463364,0.0006587301587301587,0,2.3333333333333335,1.2039728043259361,1,0.005928571428571429,0.005911066600654636,1,0,0,3,0,0,0,1,0,8,0.29050000000000004,Low_Spender,0,0,1,0
